PRIMARY_KEY,Retirement_pay
39413,12587
39416,12051
39429,20848
39438,8881
39440,15331
39455,19930
39463,9123
39473,27515
39485,16715
39493,13736
39501,12773
39504,14696
39515,20177
39516,8881
39545,26483
39567,14922
39569,31730
39582,12537
39591,11048
39592,10020
39624,30780
39644,15964
39673,15620
39675,25448
39693,12306
39694,8881
39695,18887
39697,18334
39699,15046
39735,15440
39745,20551
39769,16948
39777,20427
39797,13631
39804,12624
39815,26040
39818,14800
39841,19375
39844,21746
39846,12868
39872,29439
39881,11684
39883,22289
39895,14965
39898,21689
39900,25926
39903,24956
39904,14842
39921,13690
39933,20990
39938,21023
39940,13991
39941,27954
39951,23018
39954,9613
39962,16001
39966,14936
39968,11447
39972,20840
39982,18436
40012,12981
40027,19143
40047,14729
40057,16056
40067,12080
40070,16700
40080,8881
40081,11048
40100,17389
40110,11855
40129,24327
40130,12300
40138,23241
40146,23800
40151,12607
40186,15444
40208,18834
40211,21024
40223,16588
40228,15578
40241,11948
40248,12021
40266,16544
40275,18663
40281,16497
40290,15934
40297,11967
40309,18648
40318,18603
40332,18006
40344,13403
40365,20907
40367,15574
40372,9440
40374,12443
40383,16494
40384,10349
40402,12672
40412,21678
40417,12682
40445,25784
40447,23969
40458,20333
40470,13959
40478,14843
40482,12702
40512,9764
40516,12910
40526,20882
40534,11048
40547,14448
40548,14179
40562,11613
40569,10617
40570,9212
40573,59534
40595,11048
40601,18735
40604,18104
40621,12240
40633,38172
40637,14174
40643,9925
40650,14565
40669,18753
40671,8881
40672,15924
40680,15085
40682,12919
40690,19850
40701,8881
40702,15334
40707,13810
40720,12583
40729,10996
40750,27547
40772,12711
40773,45875
40780,19051
40802,15373
40805,15870
40816,14890
40831,13385
40837,15934
40841,19781
40849,24119
40853,19815
40857,18081
40859,24129
40862,15000
40869,12307
40889,13402
40899,24203
40907,12733
40913,19394
40916,24318
40920,20673
40937,15029
40944,14038
40951,21067
40957,23469
40959,17120
40983,11347
40984,23658
40997,11889
41000,12381
41010,24714
41011,14635
41015,16639
41021,24183
41031,8881
41035,14372
41039,16210
41064,11430
41068,12600
41072,62284
41081,18009
41088,23797
41091,11048
41098,17716
41103,13377
41104,15228
41105,12886
41124,24623
41134,13928
41140,8881
41167,13535
41172,10361
41177,34444
41185,13710
41209,12931
41235,25844
41237,12778
41238,24955
41246,24825
41249,30066
41251,17385
41258,71612
41259,19993
41267,22838
41272,24330
41274,19342
41275,23998
41316,11444
41319,20680
41320,15576
41331,12767
41333,24247
41346,17547
41375,15653
41389,31670
41391,22574
41396,9846
41399,30551
41403,19507
41442,8881
41469,21303
41496,12876
41501,16620
41505,37585
41510,25692
41513,23022
41524,9165
41527,23240
41537,17515
41543,15024
41557,23293
41564,15613
41567,13283
41568,12145
41572,17179
41574,26488
41578,11048
41584,14322
41589,25463
41594,11600
41595,21487
41607,13236
41608,20995
41624,24008
41629,17167
41631,21041
41642,36499
41643,10848
41644,11048
41657,20779
41658,25235
41659,27404
41677,12152
41682,12177
41694,13243
41700,16555
41705,11439
41706,20674
41717,13230
41728,50493
41731,15950
41733,31970
41739,18907
41744,21121
41751,22108
41756,20540
41774,21240
41775,22816
41778,12369
41780,17114
41783,13346
41788,21367
41789,21396
41795,11850
41797,16810
41808,11418
41816,24958
41832,18213
41833,10749
41834,26197
41853,13004
41860,11048
41861,14551
41875,22236
41877,8881
41883,15373
41884,18693
41886,10344
41897,15803
41903,21855
41914,24894
41917,21113
41922,23426
41931,14087
41932,31233
41935,13483
41941,21477
41942,24644
41944,21259
41945,13289
41947,12338
41949,28752
41960,15384
41961,19786
41962,24978
41964,11929
41982,24162
41984,12811
41985,11889
41990,13836
41994,13106
41997,22318
41998,16808
42013,21442
42020,22754
42025,17881
42033,12877
42037,13849
42039,15749
42042,17489
42043,12629
42047,27809
42053,13197
42054,17305
42066,10750
42075,19442
42079,17786
42084,17807
42088,13783
42092,12095
42100,12686
42110,25925
42115,24781
42116,20738
42117,8881
42119,17793
42120,15216
42133,15399
42142,14057
42153,24781
42170,17591
42173,25747
42174,14193
42188,11048
42191,25936
42195,13529
42199,15067
42203,14288
42205,17162
42212,16509
42213,17520
42222,13009
42233,26083
42243,30378
42252,19903
42257,21890
42259,20261
42264,18249
42271,20976
42272,13891
42284,23554
42285,14324
42289,16351
42301,21215
42323,17630
42352,16196
42358,30719
42371,14616
42384,11482
42397,25392
42398,11612
42401,14091
42405,11838
42414,17217
42415,15501
42417,16663
42423,12728
42426,18927
42429,19545
42430,24983
42439,22680
42463,14924
42466,15289
42471,30242
42475,22589
42496,11236
42504,12596
42518,11628
42531,9556
42533,31926
42550,8881
42571,11048
42584,19495
42591,26679
42594,11048
42597,31496
42624,21245
42629,20490
42636,11665
42644,12436
42661,16106
42681,19743
42682,16695
42684,23375
42696,14169
42702,12952
42703,19986
42711,30210
42713,27638
42727,11651
42732,10744
42735,11140
42739,20756
42740,11048
42744,14304
42765,16800
42766,23007
42774,15608
42781,13338
42790,11198
42792,20281
42801,25214
42808,11329
42811,13911
42812,11120
42815,12780
42836,37678
42837,12264
42840,12848
42846,21444
42848,17770
42849,11513
42852,18018
42853,26175
42864,11541
42874,16623
42878,16492
42897,19635
42900,9659
42917,23518
42925,21476
42937,8929
42940,20715
42953,27809
42954,12530
42957,18457
42963,12874
42966,16548
42976,8881
42981,18443
42990,24869
42992,23452
43000,11048
43004,17003
43005,20594
43008,11897
43013,20720
43015,13917
43017,8881
43024,12231
43041,8881
43042,11048
43066,14042
43067,17490
43097,23319
43114,13598
43118,19147
43121,12275
43125,13322
43128,13444
43132,13922
43135,16183
43136,20122
43140,11927
43148,25438
43150,14126
43158,23511
43159,14014
43163,26185
43176,25974
43183,15077
43210,26490
43217,19770
43236,11048
43243,16273
43249,16024
43250,12014
43269,13915
43282,23780
43289,16657
43302,13736
43303,8881
43314,20070
43316,15687
43328,24475
43329,13883
43330,13331
43352,15329
43365,11133
43385,12172
43386,34086
43389,20792
43394,29892
43397,22067
43414,16142
43421,39359
43449,15097
43495,13169
43524,19301
43534,11889
43541,20750
43544,20515
43545,11870
43564,11048
43571,20225
43576,11048
43599,31102
43600,14039
43605,11849
43610,12774
43614,21730
43618,18648
43626,14333
43629,20259
43638,15465
43640,15920
43647,19723
43655,14408
43656,30738
43664,25737
43666,12401
43669,20168
43713,12641
43732,21977
43745,11889
43748,9457
43752,16170
43760,14452
43766,15348
43778,13632
43797,22371
43804,11500
43819,30069
43821,14168
43853,40170
43859,21785
43860,20921
43865,19478
43895,23419
43908,20194
43909,15806
43916,13123
43917,20518
43921,32280
43924,18843
43942,20990
43951,20939
43955,31903
43979,21255
43982,11048
43984,13196
43985,11528
43991,11085
43999,17473
44013,47045
44015,14447
44029,13260
44032,38314
44034,32312
44038,15888
44049,24701
44052,10582
44060,11874
44071,17448
44076,21295
44082,20511
44084,10744
44110,25691
44124,23127
44126,26083
44127,39821
44129,44793
44139,11048
44140,15349
44146,13687
44151,16000
44160,16426
44161,16661
44168,13350
44170,25570
44176,9370
44192,11048
44195,15843
44196,12161
44200,12390
44209,16624
44223,19452
44226,13863
44232,13992
44245,23291
44247,11184
44250,13559
44259,23848
44260,17361
44263,25582
44273,21415
44276,32303
44286,16905
44293,13838
44295,13445
44297,17328
44319,11854
44324,12752
44326,13157
44327,20102
44331,18253
44343,13165
44344,14029
44350,23879
44354,11889
44356,17507
44362,16709
44368,14422
44369,11048
44386,16423
44387,21793
44412,9108
44432,15152
44433,24192
44434,31146
44436,10120
44453,35660
44462,8881
44465,14322
44482,19863
44490,16313
44495,11564
44498,11889
44499,15307
44500,18730
44507,24675
44513,11536
44521,14051
44534,19262
44541,17707
44556,11048
44560,11048
44580,17280
44592,13283
44593,44597
44598,18252
44604,31635
44607,56726
44618,12852
44619,12095
44623,19379
44627,10968
44630,30633
44631,14121
44644,21386
44645,17948
44651,9046
44658,26830
44673,13810
44676,9657
44699,45312
44710,24410
44758,23186
44770,25805
44782,34070
44785,9679
44804,22384
44806,25986
44813,11061
44827,23474
44829,13027
44832,12179
44838,12132
44845,16456
44861,14288
44871,15237
44885,23664
44887,25323
44910,11048
44948,16612
44957,23105
44962,34195
44976,16339
44980,16861
44986,13600
44998,13268
44999,17927
45001,16571
45026,12085
45029,11048
45030,14116
45036,12264
45069,13867
45098,25267
45100,16064
45105,11933
45109,24912
45115,12112
45152,31373
45154,13541
45155,20079
45175,13631
45190,16229
45231,25761
45237,9977
45241,25865
45251,15164
45282,17064
45295,20265
45301,20071
45319,17299
45328,16657
45334,20596
45347,10900
45355,15010
45366,11048
45370,15908
45384,21270
45386,39042
45396,20168
45402,19496
45414,16474
45417,11048
45422,22296
45431,18261
45433,11963
45453,19596
45465,11519
45468,21050
45472,13142
45479,15098
45510,18419
45521,16827
45523,13055
45526,11048
45527,20389
45547,15995
45549,14500
45568,23842
45569,19336
45570,28852
45575,20513
45581,21594
45582,10840
45584,24699
45587,21086
45597,30163
45609,15158
45633,13147
45639,21550
45640,23594
45648,11048
45656,15263
45662,10565
45691,20966
45693,19822
45696,18003
45703,13585
45741,22033
45746,13203
45769,11048
45770,19709
45775,15454
45777,26714
45781,23670
45800,25015
45802,22196
45809,17857
45811,21227
45819,14308
45820,23164
45822,10740
45840,11487
45846,8881
45848,11048
45861,16446
45871,8881
45890,16751
45893,21301
45902,20256
45907,12551
45918,18244
45932,17393
45937,13834
45943,22524
45944,16461
45950,23296
45962,19733
45980,12062
46001,31361
46009,25128
46024,10296
46028,15234
46045,12755
46056,25636
46088,17556
46101,61439
46107,15478
46117,15613
46119,13053
46121,17812
46122,8881
46128,32538
46134,8881
46139,17592
46159,27415
46160,9197
46171,11003
46174,10252
46179,20798
46184,11243
46198,13526
46200,14823
46207,13143
46222,19814
46250,13592
46274,9225
46285,26063
46286,11238
46292,11048
46299,10732
46306,8881
46319,13663
46334,14147
46336,14226
46348,11521
46350,14309
46353,16485
46355,17373
46359,30562
46362,11048
46366,11679
46372,33333
46377,13830
46390,16749
46394,29414
46397,25448
46424,14525
46440,20960
46447,12160
46455,14810
46459,10737
46483,35066
46488,13327
46493,17054
46499,15030
46503,10748
46509,20003
46528,14495
46539,12109
46540,16564
46550,14198
46551,107531
46553,29803
46555,14784
46557,15439
46568,11081
46579,11477
46585,15494
46591,20914
46604,21263
46609,16427
46610,11889
46612,22404
46616,19126
46628,8881
46629,19177
46632,15436
46644,10247
46655,16737
46676,8881
46683,30924
46694,14524
46705,18287
46707,12956
46720,19477
46745,11700
46783,13280
46809,25808
46819,8881
46821,16080
46826,16860
46828,11510
46835,18147
46853,32519
46854,13864
46856,11889
46868,10224
46875,20891
46885,12673
46891,20887
46904,16834
46910,11048
46912,11889
46928,18918
46940,16273
46943,11889
46945,35893
46959,14200
46972,16606
46979,11068
46981,14799
46987,26663
46996,20940
47001,11048
47009,20707
47012,26172
47028,16505
47030,19930
47046,16511
47063,18959
47075,15588
47076,25968
47089,36706
47097,14640
47101,9030
47106,17014
47111,19242
47126,19411
47131,12532
47146,19526
47154,20946
47159,9546
47163,28715
47167,18575
47191,12924
47198,16589
47199,14414
47200,17851
47229,15940
47232,11551
47233,13930
47244,20509
47246,19362
47264,12481
47266,18505
47289,23806
47292,21052
47320,24053
47323,25616
47334,9348
47340,11048
47341,14459
47346,23264
47364,28882
47365,25314
47370,23103
47375,19177
47383,18007
47395,10993
47406,9118
47409,17601
47410,15911
47411,11048
47420,13406
47429,20460
47439,12271
47443,14720
47460,22443
47463,15674
47476,30928
47489,21352
47493,16592
47494,22332
47495,18914
47502,14421
47533,20378
47534,18204
47538,36865
47540,11650
47541,39901
47542,19134
47545,15901
47567,26163
47579,23270
47584,21245
47607,13130
47610,12321
47621,29026
47625,18786
47640,16685
47641,21223
47642,28076
47658,16657
47662,18066
47668,24779
47680,15475
47688,8881
47699,12644
47702,14371
47722,13902
47742,11184
47752,11578
47754,20179
47758,15654
47762,33438
47764,10003
47792,13853
47793,14464
47794,14680
47798,18385
47805,16000
47808,14092
47819,87565
47827,11109
47828,19891
47833,19748
47860,17394
47868,13170
47883,20251
47886,11125
47900,8881
47909,23945
47911,21163
47912,20166
47924,16982
47932,21291
47943,16092
47948,20728
47953,12531
47954,11673
47957,12882
47979,14514
47986,20469
48032,24711
48034,18356
48046,22888
48056,18849
48059,15158
48066,30946
48073,10188
48082,54756
48083,13466
48087,18103
48090,15024
48092,24376
48096,30632
48108,28546
48113,20891
48118,11106
48124,42595
48127,18068
48128,11967
48129,15653
48132,32451
48153,20870
48161,19431
48167,15511
48192,12486
48193,23918
48196,13942
48197,16803
48207,12712
48216,8881
48240,12657
48249,18805
48262,159023
48267,14948
48285,14540
48290,12111
48296,18813
48300,15424
48308,12999
48321,11361
48322,14516
48325,20416
48337,22614
48344,13471
48355,16710
48359,16447
48377,11304
48379,22421
48385,26451
48386,11773
48401,11745
48405,23674
48412,45068
48414,18582
48416,21731
48426,17491
48428,44480
48430,15614
48433,29599
48439,31841
48442,26188
48443,12491
48455,23055
48465,29476
48469,26453
48472,20899
48473,13583
48501,18143
48505,25695
48515,14268
48521,24295
48522,12060
48527,11048
48532,13368
48537,15317
48544,25869
48566,9688
48590,8881
48591,25881
48600,14222
48603,22291
48605,21195
48625,16240
48634,18943
48640,16996
48646,21770
48658,9621
48661,36238
48663,8881
48666,13089
48668,14933
48677,19497
48692,10685
48698,18921
48699,26775
48708,24684
48710,11048
48724,12241
48744,13509
48749,14193
48754,21616
48758,18581
48761,12743
48767,14764
48787,24247
48793,13623
48795,25787
48797,26002
48813,8881
48820,24685
48830,8928
48837,18864
48840,16302
48851,11523
48853,27496
48861,13986
48871,20186
48886,42283
48890,13798
48899,14854
48902,11101
48915,18978
48924,15997
48928,35492
48959,17961
48960,25158
48963,11678
48972,11428
48975,11582
48979,14351
48985,17183
48992,24863
49000,11048
49006,21919
49012,10210
49032,19271
49034,21340
49036,13812
49041,14512
49042,17680
49049,16832
49053,26214
49056,11771
49058,12800
49077,16282
49081,16821
49103,11048
49106,18291
49110,10403
49114,35402
49115,21293
49117,10691
49122,9802
49126,10656
49142,12124
49150,31005
49155,13313
49159,16386
49162,31297
49168,15516
49177,24360
49194,23249
49203,10709
49209,11579
49212,9615
49217,11057
49233,8881
49237,15092
49239,20509
49245,13733
49255,19899
49257,8881
49261,13893
49279,31534
49283,12978
49289,25495
49294,14267
49295,11054
49315,11036
49319,12135
49320,12583
49329,17835
49330,20053
49341,14661
49351,12882
49353,8881
49359,11410
49363,23753
49385,20146
49388,13651
49389,24177
49400,17436
49402,10714
49407,11048
49438,12267
49455,12932
49479,21917
49498,8881
49508,11655
49509,14431
49528,13587
49537,13938
49538,11320
49540,61479
49543,39061
49546,14106
49573,24922
49576,16586
49578,12569
49590,20084
49591,10557
49598,10929
49601,8881
49608,20710
49609,16701
49627,14795
49629,16427
49633,23785
49637,10636
49642,26390
49647,11889
49649,13531
49651,22301
49659,10783
49664,36765
49666,16723
49681,10143
49684,14242
49690,26571
49693,11889
49699,16248
49700,26663
49705,23364
49735,16304
49738,24594
49748,30903
49757,31190
49767,14771
49770,17632
49785,15498
49805,11048
49807,19132
49815,32486
49839,11048
49850,14277
49867,14744
49868,11534
49871,19740
49873,16549
49877,26163
49906,14681
49913,27248
49920,22593
49921,14916
49926,21279
49944,34601
49954,15164
49964,12307
49983,11471
49985,16781
50005,11048
50007,15703
50010,16065
50033,19642
50040,20748
50043,11048
50045,11048
50047,21149
50052,12335
50054,15357
50074,13288
50081,13728
50104,11090
50121,16441
50146,23750
50158,12425
50160,8881
50165,17525
50196,11912
50204,12322
50207,9672
50211,19325
50230,19123
50238,14163
50249,24662
50264,19895
50270,31180
50271,19127
50273,12227
50280,11889
50285,11859
50312,17245
50322,12814
50343,23664
50357,17982
50360,15829
50363,12486
50366,14947
50371,20358
50372,24824
50377,37257
50380,16798
50381,119857
50390,19910
50399,15396
50405,25967
50410,32288
50428,11150
50434,21204
50436,14600
50441,11048
50452,18345
50455,8994
50461,14527
50465,13601
50482,23175
50486,14564
50490,12037
50521,11048
50525,31790
50537,11048
50541,13881
50544,20446
50553,20423
50561,21018
50565,18040
50568,19840
50571,12401
50576,14118
50577,23543
50582,14565
50592,15111
50604,21137
50606,10253
50612,20315
50632,14490
50645,16365
50646,11048
50647,20531
50651,8881
50659,11048
50671,23484
50674,27961
50708,14748
50719,26698
50722,17847
50724,19335
50727,11048
50744,16307
50749,31620
50762,12270
50766,12293
50772,11711
50778,42774
50787,16434
50822,14542
50823,12050
50826,19374
50842,15304
50866,11889
50879,12202
50885,19400
50886,19684
50888,12355
50896,14359
50898,11048
50901,20944
50927,11015
50932,24731
50939,11143
50961,22655
50993,12594
50998,14267
51008,26994
51020,24144
51031,21137
51041,28679
51049,15324
51051,11512
51054,12689
51056,26056
51063,16355
51071,20851
51072,21021
51074,15552
51094,9279
51099,25229
51109,16012
51134,26015
51137,46980
51166,21617
51173,19217
51189,29365
51213,16442
51227,12354
51230,11048
51231,11048
51251,19130
51253,9176
51267,25525
51279,31918
51307,10421
51326,14657
51343,30778
51348,13745
51353,12136
51361,25590
51374,19807
51387,15442
51389,20422
51395,18464
51399,18034
51415,11782
51421,10104
51426,11048
51433,19636
51457,35195
51472,22183
51490,23563
51496,11889
51497,22402
51498,51343
51517,11048
51522,12870
51525,17406
51526,20656
51535,19464
51540,22032
51546,59076
51550,26140
51563,12463
51568,16245
51607,11439
51610,24116
51615,11654
51641,14022
51657,18616
51676,14634
51683,25473
51705,18673
51708,23374
51717,20744
51740,22082
51769,11521
51773,10644
51791,16890
51803,10507
51805,15152
51806,17190
51814,19573
51836,19304
51843,17035
51863,22343
51873,13760
51879,31833
51894,13886
51912,14394
51919,25312
51923,30720
51930,11415
51940,14920
51966,23761
52014,11881
52027,42756
52033,17618
52034,25729
52038,14563
52072,11883
52110,14097
52131,19161
52132,29427
52144,14098
52150,8881
52153,18216
52164,10820
52165,15366
52190,14803
52192,30000
52198,26229
52200,17791
52234,22236
52240,28969
52269,11889
52270,17404
52274,12302
52292,11872
52298,16349
52304,14411
52311,11048
52316,12229
52318,26078
52330,14554
52331,11515
52334,25671
52340,28153
52341,20845
52344,11048
52351,11291
52362,13344
52364,19709
52369,11889
52378,31721
52392,17149
52398,10674
52405,11313
52421,12802
52425,15127
52431,23870
52450,18661
52461,13945
52473,26181
52481,20049
52494,17566
52498,14381
52514,18571
52524,19949
52546,21296
52550,25627
52553,20701
52567,11211
52574,10142
52589,14291
52607,18346
52608,16333
52612,12787
52622,11390
52631,20951
52660,11048
52661,14093
52675,11626
52691,23252
52703,22673
52728,11048
52729,11048
52735,16644
52744,21372
52746,26694
52764,14001
52798,21447
52806,11048
52807,22517
52814,18080
52817,15488
52819,18159
52825,11048
52841,26038
52846,15417
52858,30729
52873,16414
52881,18867
52885,15237
52914,11889
52958,31352
52960,21115
52965,20289
52969,26140
52976,10988
52978,23701
52991,15582
53000,17672
53005,21272
53019,18251
53020,12524
53032,13286
53033,16425
53040,19589
53049,16970
53050,11031
53063,13268
53064,25670
53067,15981
53072,12062
53088,12131
53091,11242
53094,11877
53095,17852
53114,36584
53145,11048
53151,20664
53183,30011
53195,18358
53211,14640
53213,23213
53219,12062
53232,48747
53235,12773
53242,29707
53251,12239
53252,13129
53253,19134
53264,14750
53267,18528
53268,22890
53269,13872
53275,17278
53297,13862
53304,31885
53310,36075
53317,15257
53342,22731
53343,14976
53347,23319
53349,23089
53355,43937
53358,23516
53361,33210
53382,21826
53384,19296
53397,11048
53408,20831
53409,13244
53417,25026
53432,23245
53450,19565
53470,19042
53483,14482
53487,14928
53498,12734
53502,25679
53504,20534
53505,11048
53509,13362
53511,10250
53519,30213
53524,22321
53555,14713
53559,25883
53579,15668
53583,18844
53585,20592
53604,24372
53608,21340
53610,12320
53611,11349
53629,11048
53638,11889
53650,9525
53655,13329
53662,11003
53663,11048
53669,14468
53672,16085
53680,16121
53696,14958
53722,20549
53727,33372
53732,16442
53737,13060
53738,28411
53741,22365
53753,13626
53766,13981
53768,21005
53778,14703
53779,12400
53780,21853
53791,14961
53801,11049
53810,9154
53812,12014
53837,17266
53846,25883
53858,11048
53861,25574
53874,23582
53878,25781
53882,17330
53887,33969
53896,25593
53904,25878
53908,13686
53951,19675
53952,16665
53956,16969
53962,22792
53973,27530
53992,34967
53994,12027
54001,26745
54007,8881
54034,25190
54045,11048
54047,16527
54058,13117
54068,14943
54069,17975
54089,11048
54102,12687
54114,25658
54139,19278
54141,24954
54173,21125
54179,21447
54185,13478
54202,20974
54203,14753
54206,26169
54216,26163
54218,20633
54222,34692
54224,32490
54234,20452
54244,11048
54247,20601
54248,19369
54250,16709
54260,11564
54278,20263
54293,13445
54304,30150
54324,14562
54370,20109
54388,11859
54389,10551
54404,11048
54413,18013
54417,15273
54439,12550
54441,23178
54444,16505
54472,30918
54502,25134
54517,11153
54518,14655
54519,14783
54529,31432
54532,11151
54545,34408
54546,16014
54550,17098
54557,20888
54604,18765
54614,13461
54618,24128
54619,18134
54627,36199
54628,21224
54633,11375
54642,15030
54675,13578
54681,8881
54720,15904
54732,17756
54744,23979
54749,18353
54750,26218
54759,18024
54768,24640
54774,15147
54783,22925
54791,27989
54808,26900
54813,18365
54815,15093
54823,12674
54829,47836
54833,17600
54838,41021
54846,15683
54881,17359
54882,16268
54883,9275
54887,13788
54918,14460
54920,19076
54927,31434
54932,14719
54934,13139
54939,19576
54945,27665
54952,14705
54964,21022
54967,16407
54974,8881
54979,14511
55001,26137
55002,8881
55009,13580
55022,25409
55042,13695
55046,13239
55051,11889
55053,28280
55057,31150
55074,17196
55076,18334
55084,17492
55086,12133
55096,15327
55111,22085
55126,24217
55134,13570
55136,11444
55146,20148
55147,12694
55150,30131
55154,11048
55173,22923
55176,13806
55184,16487
55203,15150
55231,26749
55241,18604
55244,11889
55264,17699
55265,11253
55266,11287
55274,12371
55277,22770
55290,24538
55297,18949
55315,25619
55319,15432
55321,26197
55327,14511
55331,12554
55335,13395
55342,23853
55343,25465
55347,13277
55352,8881
55355,11928
55356,13908
55358,16843
55370,15404
55374,21233
55378,16969
55380,11408
55385,13356
55393,12107
55409,21109
55417,11048
55429,13077
55454,17813
55455,13278
55459,14686
55461,8881
55472,10356
55481,25674
55483,24068
55495,24155
55499,11048
55502,49472
55505,25381
55512,13385
55513,11048
55537,25264
55540,18242
55541,20019
55542,21733
55544,19094
55545,12618
55552,18847
55555,24823
55562,16313
55564,22700
55569,13545
55572,11919
55574,30555
55582,12847
55585,16434
55587,23907
55595,13978
55596,26143
55598,14126
55600,20193
55604,20296
55606,14923
55610,27531
55611,20783
55625,24375
55631,14072
55632,31640
55634,14666
55640,19170
55644,17394
55650,25449
55673,26151
55703,21396
55710,20727
55713,22958
55723,15832
55738,18646
55750,16499
55756,18457
55761,16407
55762,15268
55770,30520
55786,13872
55795,18119
55813,25679
55814,19728
55824,14125
55826,9560
55830,13301
55850,24279
55851,24407
55866,11631
55873,11889
55875,9090
55877,22749
55881,32183
55889,16810
55899,17735
55904,31188
55921,11532
55931,33482
55966,13180
55968,11689
55972,13903
55973,17227
55979,20988
55981,9655
55984,11264
55995,14318
56000,12133
56001,24041
56025,9737
56031,23834
56047,20351
56067,21125
56090,8881
56095,11332
56100,15816
56113,11048
56122,15129
56135,11082
56137,20898
56150,15657
56179,13247
56183,13445
56192,17604
56194,27965
56195,25490
56214,12114
56219,20291
56224,11048
56237,27742
56248,16426
56249,36086
56253,10307
56275,8881
56285,13466
56292,21985
56300,9638
56323,18733
56335,15733
56336,26200
56340,19640
56341,12701
56350,11048
56353,25677
56354,39154
56364,14023
56368,26485
56369,22628
56370,20042
56378,11265
56383,15675
56384,13873
56386,25391
56390,19291
56418,46804
56423,22639
56425,18283
56434,16100
56436,24573
56440,25037
56441,21824
56449,16343
56456,11401
56457,16159
56462,12496
56473,11046
56474,12115
56481,15691
56493,12216
56514,16657
56547,12621
56550,24659
56555,21101
56563,15461
56568,13745
56574,11889
56575,18802
56579,12665
56609,19522
56612,22883
56617,9934
56618,24436
56619,12466
56620,21502
56621,17355
56635,15865
56643,17206
56671,24219
56678,31034
56683,20592
56687,18967
56690,23566
56700,14130
56715,25983
56718,26153
56740,10932
56743,14213
56796,18551
56797,12183
56802,16540
56814,16355
56830,15156
56868,13545
56871,11048
56874,12076
56881,12297
56889,11048
56893,38593
56905,13915
56932,12407
56942,30478
56965,20150
56980,28410
56993,32853
56994,16069
57008,12913
57077,11889
57092,12626
57094,36710
57103,19252
57109,20583
57116,13381
57129,12368
57134,13742
57140,17285
57142,27822
57145,15765
57149,11966
57164,25944
57168,34407
57174,17021
57176,13928
57178,12044
57201,14975
57203,20707
57207,15805
57215,19408
57223,17220
57237,9916
57246,20246
57261,19324
57270,32692
57285,18162
57287,13451
57299,18104
57304,25659
57308,11552
57315,21200
57318,14621
57338,22794
57370,11048
57378,8881
57379,9875
57395,20672
57405,10056
57429,19366
57450,26017
57455,16078
57461,11048
57465,25349
57486,21295
57491,19826
57493,14936
57498,22933
57522,12237
57548,18820
57561,9740
57563,10681
57565,11048
57567,27889
57571,12136
57573,15432
57576,15874
57583,13006
57584,25254
57612,11048
57618,22883
57627,22239
57631,26008
57654,18804
57656,23365
57659,10006
57671,19219
57673,36159
57675,34862
57681,10668
57694,23245
57711,12793
57713,16302
57717,25156
57724,11882
57728,30888
57748,14098
57750,21262
57756,20619
57768,25694
57771,12126
57773,19339
57799,12590
57807,11814
57812,29163
57815,14633
57816,26016
57820,17458
57833,23648
57839,19122
57846,14223
57858,11048
57900,14939
57911,26065
57917,17866
57927,14400
57936,12558
57944,16621
57958,17772
57966,25031
57968,19469
57983,26198
57995,27840
58015,32093
58016,11689
58029,18597
58031,11109
58038,22456
58041,15561
58064,14328
58075,14168
58095,20602
58098,14815
58106,16720
58111,13401
58112,30328
58115,20675
58125,21359
58150,29281
58151,17231
58153,34528
58172,25199
58175,36017
58190,22051
58207,16274
58215,32439
58222,15758
58229,20058
58233,33040
58235,15067
58241,11869
58244,91204
58263,11048
58267,27341
58273,12868
58281,13199
58293,17893
58301,26208
58306,37467
58311,11537
58315,16160
58352,15534
58357,21167
58367,17054
58368,19627
58369,27287
58376,14056
58390,12641
58392,13230
58403,15606
58409,19620
58411,18506
58414,11048
58427,21063
58430,17273
58431,22614
58440,22444
58441,12713
58442,21216
58446,12478
58447,11982
58459,14936
58468,16503
58484,11889
58493,14646
58495,10676
58496,31117
58501,20226
58505,12256
58511,17058
58516,104066
58524,43892
58528,26110
58534,15760
58556,20116
58569,16767
58574,18223
58576,21113
58595,14105
58597,25902
58610,9811
58613,14463
58614,19957
58616,13943
58619,15091
58629,21294
58635,11048
58649,16075
58664,14433
58672,12082
58674,14651
58689,11344
58691,11724
58712,21554
58715,12255
58719,15931
58720,18015
58734,31943
58735,19343
58737,15260
58749,25828
58755,20141
58781,11962
58784,26557
58786,16448
58795,20477
58796,28270
58810,15606
58821,11363
58822,11048
58823,13616
58839,23215
58843,21363
58844,17157
58848,17072
58850,13598
58851,15268
58858,10395
58869,19557
58873,11048
58876,14789
58882,11048
58912,31320
58916,11048
58928,11048
58932,24897
58937,37547
58957,11839
58990,13706
58997,21005
59003,11859
59004,48165
59008,13559
59012,13667
59022,29073
59045,17457
59050,12359
59057,13729
59058,24603
59061,26053
59071,22292
59072,12848
59086,23725
59099,9796
59115,11984
59120,21182
59131,21001
59137,16943
59149,25628
59153,25384
59162,11130
59163,13811
59168,15876
59179,23077
59187,16106
59215,18394
59225,27460
59234,19130
59248,11650
59258,11048
59261,28451
59292,24941
59306,22081
59307,11483
59312,20653
59326,11337
59349,18112
59350,12947
59356,11048
59379,13588
59386,20141
59388,13579
59393,18981
59394,10949
59404,13457
59411,17396
59414,32210
59416,10791
59422,21225
59428,17727
59439,16452
