PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target
63889,"68301","TYPEMR|1|1","csp_5_3","dip|1|7",FALSE,41,"ACT1.1","Male","A"
63892,"68303","TYPEMR|3|2","csp_5_4","dip|1|3",FALSE,37,"ACT1.2","Female","A"
63893,"68304","TYPEMR|1|1","csp_3_3","dip|1|2",FALSE,65,"ACT1.1","Male","A"
63895,"68306","TYPEMR|4|1","csp_6_2","dip|1|3",FALSE,35,"ACT1.1","Male","A"
63896,"68307","TYPEMR|4|1","csp_5_2","dip|1|5",FALSE,63,"ACT1.1","Female","E"
63898,"68309","TYPEMR|4|1","csp_2_1","dip|1|3",FALSE,31,"ACT1.1","Male","E"
63899,"68309","TYPEMR|4|4","csp_7_8","dip|1|6",FALSE,67,"ACT2.1","Male","E"
63900,"68309","TYPEMR|3|2","csp_5_2","dip|1|6",FALSE,31,"ACT1.1","Female","A"
63901,"68309","TYPEMR|4|2","csp_6_3","dip|1|3",FALSE,31,"ACT1.1","Male","A"
63905,"68312","TYPEMR|1|2","csp_7_8","dip|1|1",FALSE,82,"ACT2.1","Female","A"
63906,"68313","TYPEMR|4|4","csp_7_5","dip|1|3",FALSE,69,"ACT2.1","Male","E"
63907,"68313","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,18,"ACT2.2","Female","A"
63908,"68315","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,32,"ACT1.1","Male","A"
63909,"68315","TYPEMR|1|1","csp_7_2","dip|1|3",FALSE,67,"ACT2.1","Male","E"
63910,"68315","TYPEMR|1|2","csp_3_7","dip|1|6",FALSE,59,"ACT1.1","Female","E"
63914,"68315","TYPEMR|4|4","csp_7_5","dip|1|8",FALSE,66,"ACT2.1","Male","E"
63918,"68315","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,59,"ACT1.1","Female","A"
63919,"68315","TYPEMR|4|4","csp_6_4","dip|1|5",FALSE,39,"ACT1.2","Male","E"
63920,"68315","TYPEMR|4|1","csp_3_8","dip|1|6",FALSE,44,"ACT1.1","Female","A"
63922,"68315","TYPEMR|4|1","csp_3_1","dip|1|8",FALSE,52,"ACT1.1","Female","A"
63924,"68316","TYPEMR|4|4","csp_7_5","dip|1|6",FALSE,59,"ACT2.1","Female","A"
63926,"68317","TYPEMR|4|4","csp_7_5","dip|1|5",FALSE,67,"ACT2.1","Male","E"
63929,"68317","TYPEMR|4|1","csp_2_1","dip|1|3",FALSE,60,"ACT1.1","Male","E"
63930,"68318","TYPEMR|4|1","csp_5_6","dip|1|3",FALSE,36,"ACT1.1","Female","A"
63934,"68318","TYPEMR|4|1","csp_6_5","dip|1|3",FALSE,32,"ACT1.1","Male","A"
63936,"68318","TYPEMR|4|4","csp_7_5","dip|1|5",FALSE,75,"ACT2.1","Male","E"
63937,"68320","TYPEMR|4|1","csp_3_8","dip|1|9",FALSE,37,"ACT1.1","Female","A"
63939,"68321","TYPEMR|4|1","csp_3_8","dip|1|4",FALSE,58,"ACT1.1","Male","E"
63943,"68321","TYPEMR|4|2","csp_8_4","dip|1|6",TRUE,20,"ACT2.2","Female","A"
63950,"68325","TYPEMR|4|1","csp_4_8","dip|1|6",FALSE,38,"ACT1.1","Male","A"
63951,"68327","TYPEMR|4|2","csp_6_2","dip|1|3",FALSE,60,"ACT1.1","Male","A"
63955,"68331","TYPEMR|4|1","csp_6_2","dip|1|5",FALSE,48,"ACT1.1","Male","A"
63956,"68331","TYPEMR|4|1","csp_5_2","dip|1|7",FALSE,25,"ACT1.1","Male","A"
63958,"68334","TYPEMR|2|0","csp_6_3","dip|2",FALSE,48,"ACT1.2","Male","A"
63960,"68334","TYPEMR|2|0","csp_7_8","dip|1|3",FALSE,83,"ACT2.1","Male","A"
63962,"68334","TYPEMR|4|4","csp_8_4","dip|1|2",TRUE,15,"ACT2.2","Male","A"
63965,"68334","TYPEMR|4|3","csp_4_2","dip|1|7",FALSE,52,"ACT1.1","Female","E"
63966,"68334","TYPEMR|3|1","csp_8_4","dip|3",TRUE,17,"ACT2.2","Male","A"
63967,"68334","TYPEMR|1|2","csp_7_8","dip|1",FALSE,69,"ACT2.1","Female","A"
63968,"68334","TYPEMR|1|1","csp_5_4","dip|1|3",FALSE,68,"ACT1.1","Male","A"
63969,"68334","TYPEMR|4|4","csp_7_4","dip|1|6",FALSE,78,"ACT2.1","Male","E"
63972,"68334","TYPEMR|4|3","csp_5_2","dip|1|7",FALSE,28,"ACT1.1","Female","A"
63974,"68335","TYPEMR|4|4","csp_5_5","dip|1|4",FALSE,23,"ACT1.2","Female","A"
63977,"68338","TYPEMR|1|2","csp_4_6","dip|1|3",FALSE,58,"ACT1.2","Female","A"
63980,"68341","TYPEMR|3|2","csp_8_1","dip|1|3",FALSE,31,"ACT1.2","Male","A"
63981,"68342","TYPEMR|3|2","csp_8_4","dip|1|5",TRUE,24,"ACT2.2","Female","A"
63982,"68343","TYPEMR|4|4","csp_8_5","dip|1|3",FALSE,32,"ACT2.5","Male","A"
63985,"68343","TYPEMR|4|2","csp_5_5","dip|1|5",FALSE,64,"ACT1.1","Male","A"
63989,"68348","TYPEMR|4|1","csp_2_1","dip|1|3",FALSE,53,"ACT1.1","Female","A"
63991,"68348","TYPEMR|1|1","csp_6_2","dip|1|5",FALSE,30,"ACT1.1","Male","A"
63992,"68349","TYPEMR|4|3","csp_7_8","dip|1|3",FALSE,67,"ACT2.1","Male","A"
63996,"68349","TYPEMR|4|4","csp_7_7","dip|1|8",FALSE,66,"ACT2.1","Male","E"
63998,"68350","TYPEMR|4|1","csp_8_4","dip|3",TRUE,17,"ACT2.2","Male","A"
63999,"68351","TYPEMR|1|2","csp_7_8","dip|1",FALSE,89,"ACT2.1","Female","A"
64004,"68355","TYPEMR|1|2","csp_8_4","dip|1|5",TRUE,22,"ACT2.2","Female","A"
64005,"68355","TYPEMR|4|1","csp_5_4","dip|1|8",FALSE,42,"ACT1.1","Male","E"
64008,"68355","TYPEMR|4|1","csp_5_2","dip|1|6",FALSE,37,"ACT1.1","Female","E"
64009,"68356","TYPEMR|1|2","csp_4_6","dip|1|6",FALSE,51,"ACT1.1","Female","A"
64010,"68357","TYPEMR|4|1","csp_4_8","dip|1|6",FALSE,48,"ACT1.1","Male","A"
64014,"68367","TYPEMR|3|2","csp_5_6","dip|3",FALSE,49,"ACT1.1","Female","A"
64016,"68367","TYPEMR|4|1","csp_4_7","dip|1|4",FALSE,54,"ACT1.1","Male","A"
64019,"68371","TYPEMR|4|2","csp_6_3","dip|2",FALSE,45,"ACT1.1","Male","A"
64023,"68374","TYPEMR|4|4","csp_7_8","dip|1|1",FALSE,83,"ACT2.1","Male","E"
64024,"68374","TYPEMR|1|1","csp_8_5","dip|1|3",FALSE,49,"ACT2.5","Male","A"
64027,"68374","TYPEMR|1|2","csp_5_5","dip|1|7",FALSE,54,"ACT1.1","Female","A"
64028,"68374","TYPEMR|4|1","csp_4_8","dip|1|5",FALSE,53,"ACT1.1","Male","E"
64031,"68374","TYPEMR|1|2","csp_4_7","dip|3",FALSE,52,"ACT1.1","Female","A"
64032,"68374","TYPEMR|4|1","csp_5_2","dip|1|7",FALSE,37,"ACT1.1","Male","E"
64034,"68374","TYPEMR|1|1","csp_3_7","dip|1|8",FALSE,61,"ACT1.1","Male","E"
64038,"68374","TYPEMR|4|4","csp_7_2","dip|1|3",FALSE,77,"ACT2.1","Female","A"
64040,"68375","TYPEMR|1|1","csp_4_6","dip|1|3",FALSE,25,"ACT1.1","Male","A"
64041,"68375","TYPEMR|4|2","csp_6_2","dip|1|5",FALSE,44,"ACT1.1","Male","A"
64042,"68375","TYPEMR|3|1","csp_7_7","dip|2",FALSE,71,"ACT2.1","Male","A"
64043,"68375","TYPEMR|1|1","csp_4_8","dip|1|3",FALSE,57,"ACT1.1","Male","A"
64046,"68375","TYPEMR|4|4","csp_8_5","dip|1|4",FALSE,53,"ACT2.5","Male","A"
64047,"68375","TYPEMR|1|2","csp_7_7","dip|3",FALSE,79,"ACT2.1","Female","A"
64048,"68375","TYPEMR|4|4","csp_7_7","dip|1|4",FALSE,67,"ACT2.1","Female","A"
64050,"68375","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,38,"ACT1.1","Male","A"
64053,"68375","TYPEMR|4|4","csp_8_6","dip|1|6",FALSE,64,"ACT2.4","Female","A"
64062,"68376","TYPEMR|4|1","csp_8_4","dip|3",TRUE,16,"ACT2.2","Female","A"
64064,"68376","TYPEMR|4|1","csp_7_7","dip|1|2",FALSE,92,"ACT2.1","Female","A"
64065,"68376","TYPEMR|3|1","csp_2_2","dip|1|2",FALSE,26,"ACT1.2","Male","A"
64067,"68376","TYPEMR|4|1","csp_5_2","dip|1|4",FALSE,37,"ACT1.1","Male","E"
64069,"68376","TYPEMR|1|2","csp_8_4","dip|1|8",TRUE,27,"ACT2.2","Female","A"
64070,"68376","TYPEMR|1|1","csp_7_5","dip|3",FALSE,97,"ACT2.1","Male","A"
64072,"68376","TYPEMR|4|4","csp_7_5","dip|1|2",FALSE,86,"ACT2.1","Female","A"
64077,"68380","TYPEMR|4|2","csp_7_7","dip|1|1",FALSE,63,"ACT2.1","Female","E"
64078,"68380","TYPEMR|4|4","csp_7_7","dip|2",FALSE,67,"ACT2.1","Female","A"
64079,"68381","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,43,"ACT1.1","Male","A"
64083,"68383","TYPEMR|4|1","csp_6_5","dip|1|3",FALSE,53,"ACT1.1","Female","A"
64086,"68384","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Female","A"
64088,"68386","TYPEMR|4|1","csp_6_2","dip|1|3",FALSE,31,"ACT1.1","Male","A"
64090,"69001","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Female","A"
64093,"69003","TYPEMR|4|1","csp_8_4","dip|3",TRUE,15,"ACT2.2","Female","A"
64096,"69003","TYPEMR|1|2","csp_7_2","dip|2",FALSE,101,"ACT2.1","Female","A"
64097,"69004","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,18,"ACT2.2","Male","A"
64099,"69004","TYPEMR|4|1","csp_4_6","dip|1|3",FALSE,40,"ACT1.1","Female","E"
64101,"69006","TYPEMR|4|4","csp_7_5","dip|1|3",FALSE,62,"ACT2.1","Male","E"
64102,"69006","TYPEMR|4|2","csp_6_8","dip|1|6",FALSE,35,"ACT1.1","Male","E"
64103,"69006","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,15,"ACT2.2","Female","A"
64105,"69006","TYPEMR|1|1","csp_3_7","dip|1|7",FALSE,44,"ACT1.1","Male","E"
64106,"69006","TYPEMR|4|4","csp_7_7","dip|1|1",FALSE,82,"ACT2.1","Male","E"
64107,"69007","TYPEMR|3|2","csp_5_6","dip|1|3",FALSE,44,"ACT1.1","Female","A"
64109,"69007","TYPEMR|4|1","csp_3_1","dip|1|8",FALSE,29,"ACT1.1","Female","A"
64112,"69009","TYPEMR|4|1","csp_3_3","dip|1|8",FALSE,56,"ACT1.1","Male","E"
64116,"69009","TYPEMR|4|2","csp_6_4","dip|3",FALSE,27,"ACT1.1","Male","E"
64117,"69009","TYPEMR|4|1","csp_3_7","dip|1|6",FALSE,33,"ACT1.1","Male","E"
64119,"69009","TYPEMR|4|1","csp_4_8","dip|2",FALSE,60,"ACT1.1","Male","A"
64123,"69009","TYPEMR|4|1","csp_2_2","dip|1|7",FALSE,53,"ACT1.1","Male","E"
64127,"69009","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,43,"ACT1.1","Male","E"
64129,"69010","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,34,"ACT1.1","Female","E"
64133,"69010","TYPEMR|4|1","csp_3_7","dip|1|4",FALSE,47,"ACT1.1","Female","E"
64136,"69010","TYPEMR|4|1","csp_4_6","dip|1|8",FALSE,42,"ACT1.1","Female","A"
64137,"69010","TYPEMR|4|1","csp_4_3","dip|1|6",FALSE,63,"ACT1.1","Male","E"
64139,"69010","TYPEMR|4|1","csp_3_8","dip|1|8",FALSE,32,"ACT1.1","Male","A"
64140,"69010","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,50,"ACT1.1","Female","A"
64141,"69010","TYPEMR|4|1","csp_2_2","dip|1|8",FALSE,39,"ACT1.1","Female","A"
64143,"69010","TYPEMR|4|1","csp_5_2","dip|1|7",FALSE,61,"ACT1.1","Male","A"
64145,"69012","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,77,"ACT2.1","Female","A"
64146,"69012","TYPEMR|4|1","csp_4_3","dip|1|4",FALSE,47,"ACT1.1","Female","E"
64148,"69013","TYPEMR|3|2","csp_4_6","dip|1|3",FALSE,54,"ACT1.1","Female","A"
64149,"69013","TYPEMR|3|1","csp_5_5","dip|1|6",FALSE,64,"ACT1.1","Male","A"
64151,"69014","TYPEMR|4|1","csp_3_8","dip|1|7",FALSE,34,"ACT1.1","Female","E"
64155,"69019","TYPEMR|4|2","csp_5_6","dip|1|5",FALSE,41,"ACT1.1","Male","E"
64157,"69019","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,55,"ACT1.1","Female","E"
64160,"69019","TYPEMR|4|1","csp_6_8","dip|1|3",FALSE,36,"ACT1.1","Male","E"
64161,"69019","TYPEMR|4|1","csp_3_1","dip|1|7",FALSE,59,"ACT1.1","Male","E"
64163,"69019","TYPEMR|2|0","csp_8_4","dip|1|6",TRUE,21,"ACT2.2","Male","A"
64166,"69019","TYPEMR|4|1","csp_6_3","dip|1|3",FALSE,41,"ACT1.1","Male","E"
64167,"69019","TYPEMR|2|0","csp_5_2","dip|1|5",FALSE,31,"ACT1.1","Female","E"
64168,"69019","TYPEMR|1|2","csp_5_2","dip|1|3",FALSE,35,"ACT1.2","Female","A"
64174,"69019","TYPEMR|4|4","csp_4_6","dip|1|6",FALSE,38,"ACT1.1","Male","A"
64176,"69021","TYPEMR|1|2","csp_7_7","dip|1|2",FALSE,74,"ACT2.1","Female","E"
64179,"69023","TYPEMR|4|3","csp_5_6","dip|1|3",FALSE,60,"ACT1.1","Female","A"
64182,"69024","TYPEMR|4|4","csp_8_5","dip|3",FALSE,53,"ACT2.5","Female","E"
64183,"69024","TYPEMR|4|1","csp_4_6","dip|1|7",FALSE,43,"ACT1.1","Female","E"
64185,"69024","TYPEMR|1|1","csp_8_4","dip|1|7",TRUE,29,"ACT2.2","Male","E"
64186,"69027","TYPEMR|1|2","csp_7_7","dip|1",FALSE,86,"ACT2.1","Female","A"
64187,"69027","TYPEMR|4|1","csp_8_1","dip|1|8",TRUE,29,"ACT1.2","Female","A"
64188,"69027","TYPEMR|4|1","csp_4_3","dip|1|6",FALSE,34,"ACT1.1","Female","E"
64190,"69027","TYPEMR|4|4","csp_7_2","dip|1|3",FALSE,76,"ACT2.1","Male","E"
64195,"69027","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,39,"ACT1.1","Female","E"
64197,"69027","TYPEMR|1|2","csp_8_5","dip|1",FALSE,31,"ACT2.5","Female","A"
64198,"69027","TYPEMR|4|3","csp_8_4","dip|1|4",TRUE,23,"ACT2.2","Female","A"
64199,"69027","TYPEMR|2|0","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Female","A"
64200,"69027","TYPEMR|4|4","csp_7_2","dip|1|1",FALSE,84,"ACT2.1","Male","E"
64201,"69027","TYPEMR|4|1","csp_5_5","dip|1|2",FALSE,61,"ACT1.1","Male","E"
64203,"69027","TYPEMR|4|2","csp_5_4","dip|1|3",FALSE,54,"ACT1.2","Female","A"
64204,"69027","TYPEMR|4|4","csp_7_2","dip|1|2",FALSE,68,"ACT2.1","Female","A"
64208,"69028","TYPEMR|1|2","csp_4_2","dip|1|7",FALSE,33,"ACT1.1","Female","E"
64213,"69028","TYPEMR|3|1","csp_5_6","dip|3",FALSE,25,"ACT1.1","Male","A"
64215,"69028","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,48,"ACT1.1","Male","E"
64216,"69029","TYPEMR|4|4","csp_7_5","dip|1|6",FALSE,79,"ACT2.1","Female","A"
64219,"69029","TYPEMR|4|4","csp_7_7","dip|1|2",FALSE,88,"ACT2.1","Female","A"
64221,"69029","TYPEMR|4|3","csp_5_2","dip|1|3",FALSE,61,"ACT1.1","Female","E"
64227,"69029","TYPEMR|4|1","csp_4_7","dip|1|5",FALSE,29,"ACT1.1","Male","E"
64230,"69029","TYPEMR|4|1","csp_6_2","dip|1|3",FALSE,42,"ACT1.1","Male","E"
64231,"69029","TYPEMR|4|3","csp_5_2","dip|1|4",FALSE,63,"ACT1.1","Female","E"
64232,"69029","TYPEMR|1|1","csp_4_7","dip|1|6",FALSE,30,"ACT1.1","Male","A"
64234,"69029","TYPEMR|4|4","csp_6_2","dip|1|3",FALSE,36,"ACT1.1","Male","A"
64235,"69029","TYPEMR|4|1","csp_3_1","dip|1|8",FALSE,41,"ACT1.1","Female","A"
64236,"69029","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,37,"ACT1.1","Female","E"
64241,"69029","TYPEMR|1|2","csp_7_8","dip|1|3",FALSE,85,"ACT2.1","Female","A"
64247,"69029","TYPEMR|3|2","csp_3_7","dip|1|3",FALSE,49,"ACT1.1","Female","A"
64248,"69029","TYPEMR|1|2","csp_8_5","dip|1|8",FALSE,58,"ACT2.5","Female","A"
64251,"69029","TYPEMR|4|3","csp_7_8","dip|1|3",FALSE,64,"ACT2.1","Male","E"
64252,"69029","TYPEMR|4|3","csp_5_2","dip|1|2",FALSE,64,"ACT1.1","Female","E"
64254,"69029","TYPEMR|4|1","csp_4_2","dip|1|8",FALSE,29,"ACT1.1","Female","E"
64257,"69029","TYPEMR|2|0","csp_4_3","dip|1|3",FALSE,82,"ACT1.1","Female","A"
64259,"69029","TYPEMR|4|4","csp_7_7","dip|1|2",FALSE,80,"ACT2.1","Female","A"
64262,"69029","TYPEMR|4|4","csp_7_7","dip|1|2",FALSE,79,"ACT2.1","Male","A"
64267,"69029","TYPEMR|4|1","csp_4_5","dip|1|6",FALSE,37,"ACT1.1","Male","E"
64271,"69029","TYPEMR|4|1","csp_5_2","dip|3",FALSE,57,"ACT1.1","Female","E"
64272,"69029","TYPEMR|1|1","csp_6_9","dip|1|6",FALSE,59,"ACT1.1","Male","E"
64275,"69029","TYPEMR|4|2","csp_6_3","dip|1|3",FALSE,23,"ACT1.1","Male","E"
64276,"69029","TYPEMR|4|3","csp_8_4","dip|1|2",TRUE,29,"ACT2.2","Male","E"
64277,"69029","TYPEMR|3|1","csp_4_6","dip|1|7",FALSE,46,"ACT1.1","Male","A"
64278,"69029","TYPEMR|4|4","csp_8_6","dip|1|6",FALSE,64,"ACT2.1","Female","A"
64280,"69029","TYPEMR|1|2","csp_7_7","dip|1|2",FALSE,81,"ACT2.1","Female","E"
64281,"69029","TYPEMR|4|4","csp_8_6","dip|1|3",FALSE,81,"ACT2.5","Female","A"
64282,"69030","TYPEMR|4|3","csp_8_5","dip|3",TRUE,15,"ACT2.2","Male","A"
64285,"69031","TYPEMR|4|1","csp_6_7","dip|3",FALSE,47,"ACT1.1","Female","E"
64286,"69031","TYPEMR|4|1","csp_5_2","dip|1|2",FALSE,49,"ACT1.1","Female","E"
64287,"69032","TYPEMR|3|2","csp_4_6","dip|1|3",FALSE,50,"ACT1.1","Female","A"
64288,"69032","TYPEMR|4|1","csp_6_3","dip|1|2",TRUE,16,"ACT1.1","Male","A"
64289,"69032","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,65,"ACT2.1","Female","A"
64290,"69032","TYPEMR|4|2","csp_5_2","dip|1|7",FALSE,27,"ACT1.1","Male","A"
64292,"69032","TYPEMR|4|3","csp_6_4","dip|1|3",FALSE,48,"ACT1.2","Male","A"
64295,"69032","TYPEMR|4|3","csp_6_2","dip|1|5",FALSE,22,"ACT1.1","Male","A"
64300,"69034","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,68,"ACT2.1","Male","E"
64301,"69034","TYPEMR|4|2","csp_4_2","dip|1|8",FALSE,40,"ACT1.1","Male","E"
64303,"69034","TYPEMR|3|2","csp_5_6","dip|1|2",FALSE,39,"ACT1.2","Female","A"
64304,"69034","TYPEMR|3|2","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","A"
64306,"69034","TYPEMR|4|1","csp_2_1","dip|1|6",FALSE,39,"ACT1.1","Male","E"
64315,"69034","TYPEMR|1|1","csp_4_2","dip|1|7",FALSE,39,"ACT1.1","Male","E"
64316,"69034","TYPEMR|1|1","csp_4_6","dip|1|6",FALSE,27,"ACT1.1","Male","A"
64320,"69034","TYPEMR|3|2","csp_4_6","dip|1|7",FALSE,23,"ACT1.1","Female","A"
64329,"69034","TYPEMR|3|2","csp_8_5","dip|1|2",FALSE,19,"ACT2.5","Male","E"
64330,"69034","TYPEMR|1|2","csp_7_5","dip|1|6",FALSE,63,"ACT2.1","Female","E"
64332,"69034","TYPEMR|4|1","csp_4_2","dip|1|6",FALSE,43,"ACT1.1","Male","A"
64334,"69034","TYPEMR|4|1","csp_4_5","dip|1|4",FALSE,46,"ACT1.1","Female","E"
64335,"69034","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,39,"ACT1.1","Female","E"
64338,"69034","TYPEMR|4|1","csp_8_5","dip|1|2",TRUE,20,"ACT2.5","Female","E"
64341,"69034","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,16,"ACT2.2","Male","E"
64342,"69034","TYPEMR|4|1","csp_4_2","dip|1|4",FALSE,45,"ACT1.1","Female","E"
64343,"69034","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,28,"ACT1.1","Female","E"
64345,"69034","TYPEMR|4|1","csp_6_7","dip|1|4",FALSE,31,"ACT1.1","Male","E"
64349,"69034","TYPEMR|3|2","csp_2_2","dip|1|5",FALSE,35,"ACT1.2","Female","E"
64350,"69034","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,53,"ACT1.1","Male","E"
64353,"69034","TYPEMR|1|1","csp_3_8","dip|1|6",FALSE,44,"ACT1.1","Male","E"
64354,"69034","TYPEMR|4|1","csp_3_4","dip|1|8",FALSE,33,"ACT1.1","Female","E"
64358,"69040","TYPEMR|3|2","csp_7_5","dip|1|6",FALSE,66,"ACT2.1","Female","E"
64359,"69040","TYPEMR|4|1","csp_8_4","dip|2",TRUE,18,"ACT2.2","Male","A"
64360,"69040","TYPEMR|1|2","csp_7_5","dip|1|4",FALSE,71,"ACT2.1","Female","E"
64363,"69040","TYPEMR|4|1","csp_5_2","dip|1|6",FALSE,36,"ACT1.1","Female","A"
64364,"69040","TYPEMR|1|1","csp_5_4","dip|1|5",FALSE,25,"ACT1.1","Male","A"
64365,"69040","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,88,"ACT2.1","Female","A"
64368,"69040","TYPEMR|4|1","csp_7_1","dip|1|3",FALSE,91,"ACT2.1","Female","A"
64374,"69043","TYPEMR|4|2","csp_5_5","dip|3",FALSE,31,"ACT1.2","Female","E"
64375,"69043","TYPEMR|4|4","csp_7_7","dip|1|2",FALSE,76,"ACT2.1","Female","E"
64377,"69043","TYPEMR|4|1","csp_5_4","dip|1|7",FALSE,37,"ACT1.1","Female","E"
64382,"69043","TYPEMR|4|2","csp_5_4","dip|1|3",FALSE,35,"ACT1.2","Female","A"
64384,"69043","TYPEMR|1|2","csp_5_6","dip|3",FALSE,49,"ACT1.1","Female","A"
64387,"69043","TYPEMR|1|2","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Female","A"
64392,"69045","TYPEMR|3|2","csp_4_8","dip|1|3",FALSE,53,"ACT1.1","Female","A"
64396,"69047","TYPEMR|1|1","csp_4_7","dip|1|8",FALSE,32,"ACT1.1","Male","A"
64398,"69049","TYPEMR|1|2","csp_8_4","dip|1|7",TRUE,26,"ACT2.2","Female","A"
64399,"69049","TYPEMR|1|2","csp_3_8","dip|1|4",FALSE,59,"ACT1.1","Female","A"
64400,"69049","TYPEMR|4|1","csp_2_2","dip|1|5",FALSE,43,"ACT1.1","Male","A"
64401,"69049","TYPEMR|3|2","csp_4_6","dip|1|6",FALSE,52,"ACT1.1","Female","A"
64403,"69049","TYPEMR|4|4","csp_7_7","dip|1|1",FALSE,76,"ACT2.1","Female","A"
64406,"69051","TYPEMR|4|1","csp_6_4","dip|1|3",FALSE,51,"ACT1.1","Male","A"
64407,"69051","TYPEMR|1|2","csp_7_8","dip|2",FALSE,84,"ACT2.1","Female","A"
64408,"69051","TYPEMR|4|2","csp_6_2","dip|2",FALSE,57,"ACT1.1","Male","E"
64409,"69051","TYPEMR|3|2","csp_8_4","dip|1|4",TRUE,19,"ACT2.2","Male","A"
64410,"69052","TYPEMR|4|1","csp_3_7","dip|1|7",FALSE,44,"ACT1.1","Male","E"
64411,"69052","TYPEMR|4|1","csp_4_7","dip|1|5",FALSE,41,"ACT1.1","Male","E"
64412,"69052","TYPEMR|4|4","csp_7_5","dip|2",FALSE,72,"ACT2.1","Male","A"
64413,"69052","TYPEMR|4|3","csp_7_7","dip|2",FALSE,65,"ACT2.1","Male","A"
64414,"69052","TYPEMR|4|1","csp_6_2","dip|1|6",FALSE,40,"ACT1.1","Male","E"
64417,"69055","TYPEMR|4|4","csp_7_5","dip|1|2",FALSE,75,"ACT2.1","Female","E"
64419,"69056","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,21,"ACT2.2","Male","A"
64422,"69056","TYPEMR|1|2","csp_3_7","dip|1|3",FALSE,74,"ACT1.1","Female","A"
64423,"69056","TYPEMR|3|2","csp_5_6","dip|3",FALSE,34,"ACT1.1","Female","A"
64426,"69056","TYPEMR|2|0","csp_6_7","dip|1|4",FALSE,25,"ACT1.1","Male","A"
64427,"69056","TYPEMR|4|4","csp_6_5","dip|1|3",FALSE,36,"ACT1.1","Male","A"
64432,"69061","TYPEMR|1|2","csp_3_1","dip|1|8",FALSE,35,"ACT1.1","Female","A"
64444,"69064","TYPEMR|3|2","csp_7_8","dip|1|1",FALSE,84,"ACT2.1","Female","E"
64447,"69064","TYPEMR|3|2","csp_5_2","dip|1|1",FALSE,60,"ACT1.1","Female","A"
64449,"69064","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,73,"ACT2.1","Male","E"
64450,"69065","TYPEMR|4|1","csp_3_4","dip|1|8",FALSE,57,"ACT1.1","Female","E"
64453,"69066","TYPEMR|4|1","csp_3_7","dip|1|7",FALSE,39,"ACT1.1","Female","E"
64456,"69066","TYPEMR|3|2","csp_5_4","dip|1|4",FALSE,56,"ACT1.1","Female","E"
64457,"69067","TYPEMR|4|4","csp_8_5","dip|1|1",FALSE,20,"ACT2.5","Male","A"
64460,"69069","TYPEMR|2|0","csp_6_2","dip|1|7",FALSE,54,"ACT1.1","Female","E"
64464,"69069","TYPEMR|4|1","csp_4_6","dip|1|7",FALSE,52,"ACT1.1","Female","E"
64467,"69069","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,77,"ACT2.1","Female","A"
64470,"69069","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,33,"ACT1.1","Male","A"
64471,"69069","TYPEMR|4|4","csp_7_7","dip|2",FALSE,71,"ACT2.1","Female","A"
64472,"69069","TYPEMR|4|4","csp_8_5","dip|1|3",FALSE,31,"ACT2.5","Female","A"
64473,"69069","TYPEMR|4|1","csp_4_7","dip|1|3",FALSE,45,"ACT1.1","Male","E"
64476,"69070","TYPEMR|4|1","csp_5_6","dip|1|4",FALSE,28,"ACT1.1","Female","A"
64477,"69071","TYPEMR|3|2","csp_8_5","dip|1|7",FALSE,34,"ACT2.5","Female","E"
64478,"69071","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,51,"ACT1.1","Male","E"
